publisher,journal_title,acronym,issn,eissn,oa_model,subject_area,imprint,scope,journal_url,index_wos,scopus_covered,jif_2024,jif_quartile,citescore_2024,citescore_quartile,sjr_2024,sjr_quartile,best_quartile,quartile_basis,list_context,source_file,source_sheet,source_row
ACM,Formal Aspects of Computing,fac,,,Open Access,,,"Formal Aspects of Computing: Applicable Formal Methods (FAC) is an Open Access journal publishing contributions at the junction of theory and practice. The objective is to disseminate applicable research. Thus, new theoretical contributions are welcome where they are motivated by potential application; applications of existing formalisms are of interest if they show something novel about the approach or application.",https://dl.acm.org/journal/fac,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,59
ACM,Games: Research and Practice,games,,,Open Access,,,"Games: Research and Practice offers a lighthouse for games research – a central reference point that defines the state of the art on games and playable media across academic research and industry practice. Inclusive in community, discipline, method, and game form, it publishes major reviews, tutorials, and advances on games and playable media that are both practically useful and grounded in robust evidence and argument, alongside case studies, opinions, and dialogues on new developments that will change games. It embraces open science and scholarship and actively champions new and underrepresented voices in games and playable media.",https://dl.acm.org/journal/games,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,60
ACM,Journal of Data and Information Quality,jdiq,,,Open Access,,,"JDIQ's mission is to publish high quality articles that make a significant and novel contribution to the field of data and information quality. JDIQ welcomes research contributions on the following areas, but not limited to: Information Quality in the Enterprise Context; Database related technical solutions for Information Quality; Information Quality in the context of Computer Science and Information Technology; Information Curation.",https://dl.acm.org/journal/jdiq,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,61
ACM,Journal of the ACM,jacm,,,Open Access,,,,https://dl.acm.org/journal/jacm,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,62
ACM,Journal on Computing and Cultural Heritage,jocch,,,Open Access,,,,https://dl.acm.org/journal/jocch,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,63
ACM,Proceedings of the ACM on Computer Graphics and Interactive Techniques,pacmcgit,,,Open Access,,,,https://dl.acm.org/journal/pacmcgit,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,64
ACM,Proceedings of the ACM on Human-Computer Interaction,pacmhci,,,Open Access,,,,https://dl.acm.org/journal/pacmhci,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,65
ACM,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies",imwut,,,Open Access,,,,https://dl.acm.org/journal/imwut,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,66
ACM,Proceedings of the ACM on Management of Data,pacmmod,,,Open Access,,,,https://dl.acm.org/journal/pacmmod,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,67
ACM,Proceedings of the ACM on Measurement and Analysis of Computing Systems,pomacs,,,Open Access,,,,https://dl.acm.org/journal/pomacs,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,68
ACM,Proceedings of the ACM on Networking,pacmnet,,,Open Access,,,"Proceedings of the ACM on Networking (PACMNET) is a journal for research relevant to multiple aspects of the area of computer networking. We seek papers presenting significant and novel research results on emerging topics in computer networks and their applications. We especially encourage submissions that present new technologies, novel experimentation, creative use of networking technologies, and new insights made possible using analysis. We invite submissions on a wide range of networking topics, including: protocols in different types of networks (public Internet, data center networks, home and enterprise networks, sensor networks, wireless networks, etc.), network measurements and modeling, evaluation of networks and networked systems using diverse techniques (verification and modeling, trace driven simulation, testbed, in-the-wild experiments, etc.), security of networked systems, experience and lessons learned from deployments of networks and their applications, network management and control, including routing, traffic engineering, SDN, NFV, network programmability, cybersecurity, etc., and applications of machine learning and artificial intelligence in computer networks.",https://dl.acm.org/journal/pacmnet,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,69
ACM,Proceedings of the ACM on Programming Languages,pacmpl,,,Open Access,,,,https://dl.acm.org/journal/pacmpl,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,70
ACM,Proceedings of the ACM on Software Engineering,pacmse,,,Open Access,,,,https://dl.acm.org/journal/pacmse,,,,,,,,,,not stated in source list,ACM journal list; ACM journals are open access as of 1 January 2026 per the ACM publications overview cited in the workbook Notes sheet,ACM.xlsx,ACM Journals,71
Taylor & Francis,British Poultry Abstracts,CBPA,1746-6202,1746-6210,Open Access,Veterinary Science,T&F,,,No,No,,,,,,,,not stated in source list,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,2
Taylor & Francis,Connection Science,CCOS,0954-0091,1360-0494,Open Access,Artificial Intelligence,T&F,,,Yes,Yes,3.4,Q2,9.5,Q1,0.681,Q2,Q1,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,3
Taylor & Francis,Critical Public Health,CCPH,0958-1596,1469-3682,Open Access,Public Health,T&F,,,Yes,Yes,2.3,Q2,6.2,Q1,0.895,Q2,Q1,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,4
Taylor & Francis,Food and Agricultural Immunology,CFAI,0954-0105,1465-3443,Open Access,Food Science & Technology,T&F,,,Yes,Yes,2.1,Q3,4,Q2,0.422,Q2,Q2,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,5
Taylor & Francis,New Genetics and Society,CNGS,1463-6778,1469-9915,Open Access,Science & Technology Studies,T&F,,,Yes,Yes,1.5,Q1,4.6,Q1,0.749,Q1,Q1,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,6
Taylor & Francis,Open Access Journal of Sports Medicine,DJSM,,1179-1543,Open Access,Sport Science & Medicine,T&F,,,Yes,Yes,1.6,Q3,2.6,Q1,0.643,Q1,Q1,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,7
Taylor & Francis,Patient Related Outcome Measures,DPRO,,1179-271X,Open Access,General Medicine,T&F,,,Yes,No,1.8,Q3,,,,,Q3,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,8
Taylor & Francis,Archives of Agronomy and Soil Science,GAGS,0365-0340,1476-3567,Open Access,Soil Science,T&F,,,Yes,Yes,1.8,Q2,6.1,Q1,0.568,Q2,Q1,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,9
Taylor & Francis,Applied Mathematics in Science and Engineering,GIPE,,2769-0911,Open Access,Applied Mathematics,T&F,,,Yes,Yes,2.5,,3.2,Q2,0.6,Q1,Q1,SJR 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,10
Taylor & Francis,International Journal of Sustainable Energy,GSOL,1478-6451,1478-646X,Open Access,Energy,T&F,,,Yes,Yes,2.7,Q3,5,Q2,0.514,Q2,Q2,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,11
Taylor & Francis,Annals of Human Biology,IAHB,0301-4460,1464-5033,Open Access,General Medicine,T&F,,,Yes,Yes,1.3,Q2,2.6,Q3,0.416,Q3,Q2,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,12
Taylor & Francis,"Artificial Cells, Nanomedicine, and Biotechnology",IANB,2169-1401,2169-141X,Open Access,Cell Biology,T&F,,,Yes,Yes,4.5,Q1,8.8,Q1,0.739,Q1,Q1,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,13
Taylor & Francis,Annals of Medicine,IANN,0785-3890,1365-2060,Open Access,General Medicine,T&F,,,Yes,Yes,4.3,Q1,6.7,Q1,1.204,Q1,Q1,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,14
Taylor & Francis,Autoimmunity,IAUT,0891-6934,1607-842X,Open Access,Immunology,T&F,,,Yes,Yes,3.1,Q2,6,Q2,0.842,Q2,Q2,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,15
Taylor & Francis,Blood Pressure,IBLO,0803-7051,1651-1999,Open Access,Hematology,T&F,,,Yes,Yes,2.3,Q2,3.4,Q2,0.551,Q2,Q2,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,16
Taylor & Francis,BioTechniques,IBTN,0736-6205,1940-9818,Open Access,General Medicine,FSG,,,Yes,Yes,2.5,Q3,3.3,Q2,0.435,Q3,Q2,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,17
Taylor & Francis,Scandinavian Cardiovascular Journal,ICDV,1401-7431,1651-2006,Open Access,Cardiology,T&F,,,Yes,Yes,1,Q4,2.6,Q3,0.452,Q3,Q3,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,18
Taylor & Francis,Clinical and Experimental Hypertension,ICEH,1064-1963,1525-6006,Open Access,Hypertension,T&F,,,Yes,Yes,3.5,Q2,4.8,Q2,0.729,Q2,Q2,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,19
Taylor & Francis,CNS Oncology,ICNS,2045-0907,2045-0915,Open Access,Oncology,FSG,,,No,Yes,,,4.9,Q2,1.123,Q1,Q1,SJR 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,20
Taylor & Francis,COPD: Journal of Chronic Obstructive Pulmonary Disease,ICOP,1541-2555,1541-2563,Open Access,Pulmonary Medicine,T&F,,,Yes,Yes,2.1,Q3,4.8,Q2,0.747,Q2,Q2,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,21
Taylor & Francis,Colorectal Cancer,ICRC,1758-194X,1758-1958,Open Access,General Medicine,FSG,,,Yes,No,0.3,Q4,,,,,Q4,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,22
Taylor & Francis,Acta Oto-Laryngologica Case Reports,ICRO,2377-2484,2377-2484,Open Access,Otorhinolaryngology,T&F,,,Yes,No,0.2,Q4,,,,,Q4,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,23
Taylor & Francis,Case Reports in Plastic Surgery and Hand Surgery,ICRP,2332-0885,2332-0885,Open Access,Surgery,T&F,,,Yes,Yes,0.6,Q4,0.8,Q3,0.212,Q3,Q3,CiteScore 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,24
Taylor & Francis,Computer Assisted Surgery,ICSU,1092-9088,2469-9322,Open Access,Surgery,T&F,,,Yes,Yes,1.9,Q2,2.9,Q2,0.328,Q2,Q2,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,25
Taylor & Francis,Drug Delivery,IDRD,1071-7544,1521-0464,Open Access,Pharmacology,T&F,,,Yes,Yes,8.1,Q1,16.4,Q1,1.38,Q1,Q1,JIF 2024,"Taylor & Francis open-access title list with 2024 JCR, CiteScore, SNIP and SJR metrics",T_F.xlsx,Open Access,26
